"state","puma2k","puma12","stab","PUMAname","PUMA2kName","pop10","afact"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to puma12 alloc factor"
"13","02000","02100","GA","Three Rivers Regional Commission (North Central)--Coweta County","1302000",127317,0.427 
"13","02000","02400","GA","Atlanta Regional Commission (South Central)--Fayette County","1302000",106567,0.358 
"13","02100","02500","GA","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties","1302100",166572,0.865 
"13","02100","02600","GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties","1302100",26015,0.135 
"13","02200","03700","GA","Northeast Georgia Regional Commission (East)","1302200",51037,0.489 
"13","02200","03900","GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties","1302200",17868,0.171 
"13","02200","04200","GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)","1302200",35569,0.34 
"13","02300","04000","GA","Central Savannah River Area Regional Commission (East Central)--Richmond County","1302300",200549,1 
"13","02400","04100","GA","Central Savannah River Area Regional Commission (East Central)--Columbia County","1302400",124053,0.85 
"13","02400","04200","GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)","1302400",21875,0.15 
"13","02500","00300","GA","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties","1302500",14593,0.133 
"13","02500","01300","GA","Heart of Georgia Altamaha Regional Commission (North & West)","1302500",22598,0.205 
"13","02500","04200","GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)","1302500",72855,0.662 
"13","02600","01300","GA","Heart of Georgia Altamaha Regional Commission (North & West)","1302600",58414,0.393 
"13","02600","01600","GA","Middle Georgia Regional Commission (North & Outside Bibb County)","1302600",76501,0.514 
"13","02600","03900","GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties","1302600",13900,0.093 
"13","02600","04300","GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties","1302600",10,0 
"13","02700","01400","GA","Middle Georgia Regional Commission (Central)--Bibb County--Macon City","1302700",155547,1 
"13","02800","01500","GA","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties","1302800",139900,0.681 
"13","02800","01600","GA","Middle Georgia Regional Commission (North & Outside Bibb County)","1302800",65387,0.319 
"13","02900","01800","GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)","1302900",38889,0.278 
"13","02900","02200","GA","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties","1302900",100870,0.722 
"13","03000","01700","GA","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties","1303000",189885,1 
"13","03100","01700","GA","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties","1303100",11267,0.092 
"13","03100","01800","GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)","1303100",111373,0.908 
"13","03200","01200","GA","Heart of Georgia Altamaha Regional Commission (Southeast)","1303200",60267,0.489 
"13","03200","01300","GA","Heart of Georgia Altamaha Regional Commission (North & West)","1303200",50999,0.414 
"13","03200","01500","GA","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties","1303200",12010,0.097 
"13","03300","00300","GA","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties","1303300",70217,0.388 
"13","03300","01200","GA","Heart of Georgia Altamaha Regional Commission (Southeast)","1303300",99923,0.552 
"13","03300","01300","GA","Heart of Georgia Altamaha Regional Commission (North & West)","1303300",10998,0.061 
"13","03400","00401","GA","Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City","1303400",122347,0.912 
"13","03400","00402","GA","Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City)","1303400",11749,0.088 
"13","03500","00401","GA","Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City","1303500",37061,0.283 
"13","03500","00402","GA","Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City)","1303500",93971,0.717 
"13","03600","00100","GA","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties","1303600",14333,0.082 
"13","03600","00200","GA","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties","1303600",108150,0.619 
"13","03600","00300","GA","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties","1303600",52250,0.299 
"13","03700","00100","GA","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties","1303700",130139,1 
"13","03800","00500","GA","Southern Georgia Regional Commission (East & Central)","1303800",154277,1 
"13","03900","00500","GA","Southern Georgia Regional Commission (East & Central)","1303900",10078,0.082 
"13","03900","00700","GA","Southern Georgia Regional Commission (West)","1303900",112718,0.918 
"13","04000","00900","GA","Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties","1304000",122863,1 
"13","04100","00800","GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties","1304100",67177,0.478 
"13","04100","01100","GA","Southwest Georgia Regional Commission (West & Central)","1304100",53966,0.384 
"13","04100","01800","GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)","1304100",19473,0.138 
"13","04200","00800","GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties","1304200",44720,0.398 
"13","04200","01100","GA","Southwest Georgia Regional Commission (West & Central)","1304200",67707,0.602 
"13","04300","00500","GA","Southern Georgia Regional Commission (East & Central)","1304300",4034,0.031 
"13","04300","00600","GA","Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City","1304300",109233,0.843 
"13","04300","00700","GA","Southern Georgia Regional Commission (West)","1304300",16243,0.125 
"15","00100","00100","HI","Maui, Kalawao & Kauai Counties","1500100",222015,1 
"15","00200","00200","HI","Hawaii County","1500200",185079,1 
"15","00301","00301","HI","Honolulu County--Rural Oahu","1500301",100975,0.813 
"15","00301","00307","HI","Honolulu County--Central Oahu","1500301",23212,0.187 
"15","00302","00302","HI","Honolulu County--Koolaupoko","1500302",115164,1 
"15","00303","00303","HI","Honolulu County--East Honolulu to Kapahulu","1500303",107596,1 
"15","00304","00304","HI","Honolulu County--Tantalus to Waikiki","1500304",121369,1 
"15","00304","00305","HI","Honolulu County--Nuuanu to Kalihi","1500304",3,0 
"15","00305","00305","HI","Honolulu County--Nuuanu to Kalihi","1500305",114531,1 
"15","00306","00306","HI","Honolulu County--Moanalua to Pearl City","1500306",141533,1 
"15","00307","00306","HI","Honolulu County--Moanalua to Pearl City","1500307",82,0 
"15","00307","00307","HI","Honolulu County--Central Oahu","1500307",122130,0.534 
"15","00307","00308","HI","Honolulu County--Ewa","1500307",106612,0.466 
"16","00100","00100","ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties","1600100",78744,0.371 
"16","00100","00200","ID","Kootenai County (Northwest)--Coeur dAlene, Post Falls & Hayden Cities","1600100",133649,0.629 
"16","00200","00100","ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties","1600200",37244,0.353 
"16","00200","00300","ID","Central Idaho--Lewiston City & Nez Perce Reservation","1600200",68114,0.647 
"16","00300","00300","ID","Central Idaho--Lewiston City & Nez Perce Reservation","1600300",16177,0.078 
"16","00300","01100","ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties","1600300",87088,0.42 
"16","00300","01200","ID","Bonneville County--Idaho Falls City","1600300",104234,0.502 
"16","00400","00300","ID","Central Idaho--Lewiston City & Nez Perce Reservation","1600400",20866,0.191 
"16","00400","00400","ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City","1600400",49540,0.455 
"16","00400","00500","ID","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities","1600400",11526,0.106 
"16","00400","01000","ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties","1600400",27038,0.248 
"16","00500","00400","ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City","1600500",22458,0.119 
"16","00500","00500","ID","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities","1600500",99410,0.526 
"16","00500","00600","ID","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities","1600500",67055,0.355 
"16","00600","00400","ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City","1600600",1405,0.007 
"16","00600","00600","ID","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities","1600600",408,0.002 
"16","00600","00701","ID","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities","1600600",31190,0.161 
"16","00600","00702","ID","Ada County (Northeast)--Boise (North & West) & Garden City Cities","1600600",86006,0.445 
"16","00600","00800","ID","Ada County (South)--Boise (South) & Kuna Cities","1600600",74271,0.384 
"16","00700","00400","ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City","1600700",32497,0.163 
"16","00700","00600","ID","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities","1600700",45046,0.226 
"16","00700","00701","ID","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities","1600700",74167,0.373 
"16","00700","00702","ID","Ada County (Northeast)--Boise (North & West) & Garden City Cities","1600700",14658,0.074 
"16","00700","00800","ID","Ada County (South)--Boise (South) & Kuna Cities","1600700",32717,0.164 
"16","00800","00900","ID","Twin Falls & Cassia Counties--Twin Falls City","1600800",100182,0.539 
"16","00800","01000","ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties","1600800",85608,0.461 
"16","00900","01100","ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties","1600900",42777,0.257 
"16","00900","01300","ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation","1600900",123507,0.743 
"17","00101","00104","IL","Jo Daviess, Carroll, Whiteside & Lee Counties","1700101",96563,0.931 
"17","00101","00105","IL","Rock Island County","1700101",7127,0.069 
"17","00102","00105","IL","Rock Island County","1700102",33600,0.334 
"17","00102","00202","IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties","1700102",66920,0.666 
"17","00103","00105","IL","Rock Island County","1700103",106819,1 
"17","00200","00202","IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties","1700200",113823,1 
"17","00300","00300","IL","Adams, Pike, Brown, Schuyler & Mason Counties","1700300",112680,1 
"17","00400","00401","IL","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties","1700400",121284,1 
"17","00500","00501","IL","Montgomery, Bond, Clinton, Fayette & Effingham Counties","1700500",104254,1 
"17","00600","00600","IL","Douglas, Edgar, Coles & Cumberland Counties","1700600",103477,1 
"17","00700","00700","IL","Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties","1700700",109491,1 
"17","00800","00800","IL","South & Southeast Illinois","1700800",141300,1 
"17","00900","00900","IL","Jackson, Williamson, Franklin & Perry Counties","1700900",188486,1 
"17","01000","01001","IL","Monroe, Randolph, Washington, Jefferson & Marion Counties","1701000",126456,1 
"17","01101","01104","IL","St. Clair County (Central & Northeast)","1701101",88602,0.485 
"17","01101","01105","IL","St. Clair County (Northwest, Southwest & Southeast)","1701101",93933,0.515 
"17","01102","00501","IL","Montgomery, Bond, Clinton, Fayette & Effingham Counties","1701102",37762,0.239 
"17","01102","01001","IL","Monroe, Randolph, Washington, Jefferson & Marion Counties","1701102",32957,0.208 
"17","01102","01104","IL","St. Clair County (Central & Northeast)","1701102",62327,0.394 
"17","01102","01105","IL","St. Clair County (Northwest, Southwest & Southeast)","1701102",25194,0.159 
"17","01201","01205","IL","Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village","1701201",114625,1 
"17","01202","00401","IL","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties","1701202",22985,0.129 
"17","01202","01204","IL","Madison County (East)","1701202",121372,0.683 
"17","01202","01205","IL","Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village","1701202",33285,0.187 
"17","01300","01300","IL","Sangamon County--Springfield City","1701300",113022,1 
"17","01400","01300","IL","Sangamon County--Springfield City","1701400",84443,0.663 
"17","01400","01602","IL","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties","1701400",43010,0.337 
"17","01500","01500","IL","Macon County--Decatur City","1701500",110768,1 
"17","01600","01602","IL","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties","1701600",105299,1 
"17","01700","01701","IL","Peoria County--Peoria City","1701700",112547,1 
"17","01800","01701","IL","Peoria County--Peoria City","1701800",73947,0.657 
"17","01800","02501","IL","Knox, Stark, Bureau, Marshall & Woodford Counties","1701800",38664,0.343 
"17","01900","01900","IL","Tazewell County","1701900",135394,1 
"17","02000","02000","IL","McLean County","1702000",169572,1 
"17","02100","02100","IL","Champaign County--Champaign & Urbana Cities","1702100",201081,1 
"17","02200","02200","IL","Livingston, Ford, Iroquois & Vermilion Counties","1702200",164374,1 
"17","02300","02300","IL","Kankakee County","1702300",113449,1 
"17","02400","02400","IL","LaSalle County","1702400",113924,1 
"17","02500","02501","IL","Knox, Stark, Bureau, Marshall & Woodford Counties","1702500",112537,1 
